日期,策略收益,累计策略,累计基准
2026-03-25,0.013208100134136647,1.0274653561783589,1.151022685140165
2026-03-26,-0.005591358618961317,1.0217204289034068,1.1574584657513436
2026-03-27,0.002358608632785697,1.0241302675273116,1.1547284742219315
2026-03-30,-0.0,1.0241302675273116,1.1439572208954627
2026-03-31,-0.0170823950197585,1.006635669745719,1.1634987500285041
2026-04-01,-0.0,1.006635669745719,1.151377385069757
2026-04-02,-0.0,1.006635669745719,1.1415766851453575
2026-04-03,-0.0,1.006635669745719,1.141532289814266
2026-04-07,0.03489150897571358,1.0417587072519252,1.1813620739503872
2026-04-08,-0.0,1.0417587072519252,1.1738217313320543
2026-04-09,0.015404808135002224,1.057806800260109,1.1919042298879208
2026-04-10,0.002068147209394633,1.0599945004421456,1.194369263294829
2026-04-13,0.011865532843009508,1.0725719000005514,1.2085410910151348
2026-04-14,-0.003411259779961817,1.0689130786169623,1.2044184433989238
2026-04-15,0.010962347679302376,1.0806308754237148,1.217621697126827
2026-04-16,-0.0016754818010366046,1.0788202980583042,1.2155815941327437
2026-04-17,0.006084224584341991,1.0853840830378376,1.2229774655520398
2026-04-20,0.0022186503212999753,1.0877921707824034,1.2256908248989296
2026-04-21,0.006633812898791724,1.0950083805161444,1.2338218285030746
2026-04-22,-0.002770986162049738,1.0919741274464057,1.2304029252898576
2026-04-23,-0.003543113317804214,1.0881051393727526,1.2260434682989978
2026-04-24,0.0003308823591079424,1.0884651741682256,1.2264491444541574
2026-04-27,-0.002670036004802201,1.0855589329632231,1.223174481080406
2026-04-28,0.010957590906644388,1.0974540436556874,1.236577526651532
2026-04-29,-0.000631950278512261,1.096760507267145,1.2357960711391625
2026-04-30,0.014516714129485075,1.1126818660196511,1.2537357694262306
2026-05-06,0.0048013435543941,1.1180242339251558,1.2597553855816785
2026-05-07,-0.005835637753443534,1.1114998494963975,1.2524039094934742
2026-05-08,0.016405139649273703,1.1297341597475326,1.272949770526011
2026-05-11,-0.0007653927837600882,1.1288694693740946,1.2719754639575613
2026-05-12,0.010164657910955333,1.1403440413564039,1.2849046594198186
2026-05-13,-0.016754476789772044,1.1212381735831431,1.2633767541264993
2026-05-14,-0.011192046648137222,1.1086892236407284,1.2492369825601433
2026-05-15,-0.005364441345053539,1.1027417253306149,1.2425355240411278
2026-05-18,0.0,1.1027417253306149,1.2475121969552743
2026-05-19,-0.0004498768896807892,1.1022456273131018,1.2469509700482693
2026-05-20,-0.013936627703218019,1.0868840403677391,1.22957267861454
2026-05-21,0.012961893146399506,1.1009721151615126,1.245510268290474
2026-05-22,0.015789533647179166,1.1183559514184613,1.2651762945795535
2026-05-25,0.0,1.1183559514184613,1.2651762945795535
